order_item_id,order_id,product_id,quantity,unit_price,discount,line_amount
15488,6252,281,5,368.57,36.86,1658.55
15489,6252,108,5,1422.76,0.0,7113.8
15490,6252,247,5,1260.49,0.0,6302.45
15491,6253,34,2,1777.52,266.63,3021.78
15492,6253,19,2,395.2,39.52,711.36
15493,6253,146,3,1864.1,279.61,4753.47
15494,6253,15,2,940.99,47.05,1787.88
15495,6254,291,1,1134.45,56.72,1077.73
15496,6254,225,4,1006.57,0.0,4026.28
15497,6255,231,3,1909.94,286.49,4870.35
15498,6255,176,1,1814.63,90.73,1723.9
15499,6255,206,4,522.37,52.24,1880.52
15500,6255,25,1,1282.63,64.13,1218.5
15501,6256,15,3,940.99,47.05,2681.82
15502,6257,208,3,1383.16,0.0,4149.48
15503,6258,56,4,451.68,0.0,1806.72
15504,6259,143,1,1843.29,184.33,1658.96
15505,6259,33,3,276.53,0.0,829.59
15506,6259,49,5,1959.08,293.86,8326.1
15507,6260,269,2,631.77,31.59,1200.36
15508,6260,112,5,1617.23,0.0,8086.15
15509,6260,268,2,1238.49,61.92,2353.14
15510,6260,166,2,1642.33,0.0,3284.66
15511,6261,5,1,945.27,0.0,945.27
15512,6262,231,1,1909.94,95.5,1814.44
15513,6262,19,2,395.2,0.0,790.4
15514,6262,54,1,1641.79,164.18,1477.61
15515,6263,137,3,755.26,0.0,2265.78
15516,6263,115,5,298.55,0.0,1492.75
15517,6263,113,4,1331.85,0.0,5327.4
15518,6263,175,4,1398.43,0.0,5593.72
15519,6264,214,3,670.92,100.64,1710.84
15520,6265,181,1,993.5,0.0,993.5
15521,6266,252,1,522.79,26.14,496.65
15522,6266,248,1,817.27,122.59,694.68
15523,6267,169,4,1091.61,54.58,4148.12
15524,6267,53,2,1834.26,91.71,3485.1
15525,6267,250,2,649.41,64.94,1168.94
15526,6268,103,1,418.64,41.86,376.78
15527,6268,10,3,511.66,25.58,1458.24
15528,6268,215,5,218.63,0.0,1093.15
15529,6268,205,1,1986.16,297.92,1688.24
15530,6269,213,5,173.35,8.67,823.4
15531,6269,292,2,472.73,0.0,945.46
15532,6269,141,4,302.48,0.0,1209.92
15533,6270,51,5,1865.35,186.54,8394.05
15534,6271,166,1,1642.33,82.12,1560.21
15535,6271,38,5,58.98,8.85,250.65
15536,6272,29,1,163.9,8.2,155.7
15537,6272,228,3,869.7,43.49,2478.63
15538,6273,185,1,1987.24,0.0,1987.24
15539,6273,54,5,1641.79,0.0,8208.95
15540,6273,165,3,1318.8,65.94,3758.58
15541,6274,60,4,1222.0,183.3,4154.8
15542,6274,38,2,58.98,0.0,117.96
15543,6274,96,5,1520.76,0.0,7603.8
15544,6275,253,3,929.24,92.92,2508.96
15545,6275,217,1,1160.67,58.03,1102.64
15546,6275,221,4,1264.36,0.0,5057.44
15547,6276,162,3,404.36,0.0,1213.08
15548,6276,272,5,1868.94,0.0,9344.7
15549,6276,144,1,1363.34,136.33,1227.01
15550,6277,176,3,1814.63,0.0,5443.89
15551,6277,181,5,993.5,0.0,4967.5
15552,6277,6,3,1133.07,0.0,3399.21
15553,6277,295,5,151.63,0.0,758.15
15554,6278,171,2,1836.49,0.0,3672.98
15555,6278,26,4,586.46,0.0,2345.84
15556,6278,270,3,215.05,0.0,645.15
15557,6278,161,1,1583.73,0.0,1583.73
15558,6279,131,3,533.49,53.35,1440.42
15559,6280,27,2,1702.86,85.14,3235.44
15560,6280,181,2,993.5,0.0,1987.0
15561,6280,75,2,138.93,13.89,250.08
15562,6280,111,4,1959.22,195.92,7053.2
15563,6281,116,5,165.36,0.0,826.8
15564,6281,16,5,628.76,94.31,2672.25
15565,6282,90,5,1589.09,79.45,7548.2
15566,6282,273,3,654.55,0.0,1963.65
15567,6283,296,4,1338.08,66.9,5084.72
15568,6283,97,3,1721.56,0.0,5164.68
15569,6284,156,5,970.77,97.08,4368.45
15570,6285,136,2,1415.83,0.0,2831.66
15571,6285,92,5,744.53,111.68,3164.25
15572,6286,19,3,395.2,59.28,1007.76
15573,6287,21,1,569.48,0.0,569.48
15574,6287,213,1,173.35,0.0,173.35
15575,6288,152,4,1024.04,0.0,4096.16
15576,6288,116,2,165.36,16.54,297.64
15577,6288,270,3,215.05,0.0,645.15
15578,6289,158,2,606.82,0.0,1213.64
15579,6289,259,4,687.31,0.0,2749.24
15580,6289,185,1,1987.24,0.0,1987.24
15581,6289,37,5,135.51,0.0,677.55
15582,6290,151,2,1627.39,0.0,3254.78
15583,6290,16,2,628.76,31.44,1194.64
15584,6290,131,2,533.49,0.0,1066.98
15585,6291,196,1,77.61,11.64,65.97
15586,6291,274,5,86.5,12.98,367.6
15587,6291,154,3,695.11,0.0,2085.33
15588,6291,147,5,1333.13,0.0,6665.65
15589,6292,155,3,1896.63,0.0,5689.89
15590,6292,50,4,1197.16,0.0,4788.64
15591,6293,278,4,1777.94,266.69,6045.0
15592,6293,157,5,890.27,133.54,3783.65
15593,6293,272,3,1868.94,93.45,5326.47
15594,6294,171,4,1836.49,0.0,7345.96
15595,6294,164,5,404.11,0.0,2020.55
15596,6295,251,1,286.56,0.0,286.56
15597,6296,178,4,593.38,29.67,2254.84
15598,6296,292,1,472.73,0.0,472.73
15599,6297,173,5,1783.9,89.2,8473.5
15600,6297,283,4,442.03,0.0,1768.12
15601,6297,239,3,551.02,27.55,1570.41
15602,6298,70,5,954.21,0.0,4771.05
15603,6298,36,2,1896.66,284.5,3224.32
15604,6298,250,1,649.41,32.47,616.94
15605,6299,24,1,1669.48,250.42,1419.06
15606,6299,242,3,264.32,0.0,792.96
15607,6300,76,5,190.42,19.04,856.9
15608,6301,33,4,276.53,41.48,940.2
15609,6302,83,4,1992.43,99.62,7571.24
15610,6302,240,2,663.73,0.0,1327.46
15611,6302,81,5,825.68,123.85,3509.15
15612,6302,262,3,638.45,0.0,1915.35
15613,6303,98,2,376.6,0.0,753.2
15614,6303,290,3,159.3,15.93,430.11
15615,6303,115,3,298.55,14.93,850.86
15616,6303,206,4,522.37,0.0,2089.48
15617,6304,170,5,327.07,0.0,1635.35
15618,6304,244,1,958.61,0.0,958.61
15619,6305,195,3,1623.51,243.53,4139.94
15620,6305,156,1,970.77,97.08,873.69
15621,6305,125,4,721.65,0.0,2886.6
15622,6305,261,5,307.23,0.0,1536.15
15623,6306,235,2,63.43,6.34,114.18
15624,6306,46,4,1384.97,138.5,4985.88
15625,6306,143,1,1843.29,184.33,1658.96
15626,6306,10,4,511.66,0.0,2046.64
15627,6307,161,5,1583.73,0.0,7918.65
15628,6308,141,1,302.48,15.12,287.36
15629,6308,288,3,326.89,0.0,980.67
15630,6309,182,2,413.3,62.0,702.6
15631,6309,112,5,1617.23,161.72,7277.55
15632,6309,266,1,1428.61,214.29,1214.32
15633,6309,94,2,798.85,79.89,1437.92
15634,6310,295,1,151.63,0.0,151.63
15635,6310,11,4,936.38,93.64,3370.96
15636,6310,274,3,86.5,12.98,220.56
15637,6310,207,2,180.0,9.0,342.0
15638,6311,76,3,190.42,19.04,514.14
15639,6311,57,5,1876.99,0.0,9384.95
15640,6312,113,1,1331.85,66.59,1265.26
15641,6313,250,2,649.41,32.47,1233.88
15642,6313,106,4,901.23,0.0,3604.92
15643,6313,186,5,1263.75,0.0,6318.75
15644,6314,142,4,626.26,0.0,2505.04
15645,6314,202,5,1521.04,152.1,6844.7
15646,6315,255,1,487.83,73.17,414.66
15647,6315,280,2,455.29,68.29,774.0
15648,6315,143,2,1843.29,0.0,3686.58
15649,6316,297,3,1302.28,130.23,3516.15
15650,6316,219,2,1619.46,0.0,3238.92
15651,6316,84,2,1341.31,134.13,2414.36
15652,6316,241,5,1151.84,57.59,5471.25
15653,6317,154,2,695.11,34.76,1320.7
15654,6317,258,5,169.35,8.47,804.4
15655,6317,251,1,286.56,0.0,286.56
15656,6317,195,5,1623.51,162.35,7305.8
15657,6318,79,5,713.91,71.39,3212.6
15658,6318,210,5,1323.74,132.37,5956.85
15659,6318,250,4,649.41,97.41,2208.0
15660,6318,123,5,1802.1,0.0,9010.5
15661,6319,262,2,638.45,95.77,1085.36
15662,6320,297,4,1302.28,0.0,5209.12
15663,6320,69,1,1913.93,191.39,1722.54
15664,6320,217,1,1160.67,174.1,986.57
15665,6320,72,1,1966.01,196.6,1769.41
15666,6321,14,1,704.45,35.22,669.23
15667,6321,151,3,1627.39,0.0,4882.17
15668,6322,116,4,165.36,16.54,595.28
15669,6322,41,3,1206.54,0.0,3619.62
15670,6322,100,2,771.59,77.16,1388.86
15671,6322,189,5,1823.61,91.18,8662.15
15672,6323,67,2,1934.89,0.0,3869.78
15673,6323,260,2,1279.08,0.0,2558.16
15674,6324,100,4,771.59,77.16,2777.72
15675,6324,4,5,1464.95,0.0,7324.75
15676,6325,177,2,1379.84,68.99,2621.7
15677,6326,225,1,1006.57,0.0,1006.57
15678,6326,108,3,1422.76,142.28,3841.44
15679,6326,28,2,1241.5,124.15,2234.7
15680,6326,258,3,169.35,0.0,508.05
15681,6327,6,5,1133.07,0.0,5665.35
15682,6327,54,5,1641.79,0.0,8208.95
15683,6328,243,2,1407.09,70.35,2673.48
15684,6328,7,3,1990.26,0.0,5970.78
15685,6328,213,3,173.35,0.0,520.05
15686,6328,63,5,1412.33,0.0,7061.65
15687,6329,210,5,1323.74,198.56,5625.9
15688,6330,228,3,869.7,130.46,2217.72
15689,6331,65,1,70.62,0.0,70.62
15690,6331,285,4,448.6,0.0,1794.4
15691,6331,158,3,606.82,30.34,1729.44
15692,6332,287,4,1577.46,0.0,6309.84
15693,6332,229,4,1805.21,0.0,7220.84
15694,6332,163,2,316.58,0.0,633.16
15695,6332,238,4,868.59,43.43,3300.64
15696,6333,172,2,1640.51,82.03,3116.96
15697,6333,197,2,483.41,48.34,870.14
15698,6333,286,3,846.17,0.0,2538.51
15699,6333,94,4,798.85,119.83,2716.08
15700,6334,65,3,70.62,7.06,190.68
15701,6335,292,5,472.73,47.27,2127.3
15702,6335,147,1,1333.13,0.0,1333.13
15703,6336,233,1,1692.22,84.61,1607.61
15704,6337,289,3,1802.36,90.12,5136.72
15705,6337,199,5,1091.56,109.16,4912.0
15706,6338,166,2,1642.33,246.35,2791.96
15707,6338,11,5,936.38,140.46,3979.6
15708,6339,99,5,1358.52,0.0,6792.6
15709,6340,15,3,940.99,94.1,2540.67
15710,6340,174,5,144.79,0.0,723.95
15711,6340,139,5,1229.09,122.91,5530.9
15712,6341,92,4,744.53,0.0,2978.12
15713,6342,167,1,1450.87,0.0,1450.87
15714,6342,111,2,1959.22,0.0,3918.44
15715,6343,195,3,1623.51,162.35,4383.48
15716,6343,2,5,965.4,96.54,4344.3
15717,6344,174,4,144.79,0.0,579.16
15718,6345,38,5,58.98,5.9,265.4
15719,6345,31,3,191.35,28.7,487.95
15720,6345,140,5,66.65,0.0,333.25
15721,6346,269,5,631.77,63.18,2842.95
15722,6347,127,3,1547.42,0.0,4642.26
15723,6347,169,5,1091.61,163.74,4639.35
15724,6348,106,3,901.23,0.0,2703.69
15725,6348,96,4,1520.76,0.0,6083.04
15726,6348,243,3,1407.09,211.06,3588.09
15727,6348,40,3,1630.92,81.55,4648.11
15728,6349,196,4,77.61,0.0,310.44
15729,6349,52,4,1610.39,0.0,6441.56
15730,6349,187,4,1817.64,0.0,7270.56
15731,6349,29,3,163.9,8.2,467.1
15732,6350,241,1,1151.84,115.18,1036.66
15733,6350,14,2,704.45,0.0,1408.9
15734,6351,67,2,1934.89,290.23,3289.32
15735,6351,109,1,1513.3,151.33,1361.97
15736,6351,224,5,1154.47,0.0,5772.35
15737,6351,22,4,777.05,77.7,2797.4
15738,6352,102,5,227.13,0.0,1135.65
15739,6352,224,3,1154.47,0.0,3463.41
15740,6352,290,4,159.3,15.93,573.48
15741,6352,136,4,1415.83,141.58,5097.0
15742,6353,239,4,551.02,27.55,2093.88
15743,6353,155,3,1896.63,284.49,4836.42
15744,6354,85,3,90.0,4.5,256.5
15745,6354,45,1,119.27,5.96,113.31
15746,6355,285,3,448.6,0.0,1345.8
15747,6356,97,2,1721.56,172.16,3098.8
15748,6356,2,4,965.4,0.0,3861.6
15749,6357,123,5,1802.1,0.0,9010.5
15750,6357,226,2,903.81,135.57,1536.48
15751,6358,275,4,1495.83,74.79,5684.16
15752,6358,26,1,586.46,0.0,586.46
15753,6358,104,1,737.51,0.0,737.51
15754,6358,216,1,1544.53,231.68,1312.85
15755,6359,176,5,1814.63,272.19,7712.2
15756,6359,181,3,993.5,49.68,2831.46
15757,6359,138,2,1329.25,0.0,2658.5
15758,6360,154,1,695.11,0.0,695.11
15759,6360,219,4,1619.46,242.92,5506.16
15760,6361,264,1,1799.62,89.98,1709.64
15761,6361,57,1,1876.99,93.85,1783.14
15762,6361,12,4,78.65,0.0,314.6
15763,6361,76,4,190.42,19.04,685.52
15764,6362,233,2,1692.22,0.0,3384.44
15765,6362,85,1,90.0,0.0,90.0
15766,6363,39,4,1169.3,116.93,4209.48
15767,6363,54,4,1641.79,82.09,6238.8
15768,6364,75,2,138.93,0.0,277.86
15769,6364,123,1,1802.1,90.1,1712.0
15770,6365,233,1,1692.22,0.0,1692.22
15771,6365,41,4,1206.54,120.65,4343.56
15772,6365,174,4,144.79,0.0,579.16
15773,6366,79,2,713.91,0.0,1427.82
15774,6366,62,2,841.94,0.0,1683.88
15775,6366,229,4,1805.21,0.0,7220.84
15776,6367,250,5,649.41,64.94,2922.35
15777,6367,109,2,1513.3,0.0,3026.6
15778,6367,117,2,1475.73,0.0,2951.46
15779,6368,183,5,879.57,0.0,4397.85
15780,6369,160,3,220.7,0.0,662.1
15781,6369,23,5,296.52,0.0,1482.6
15782,6369,259,4,687.31,0.0,2749.24
15783,6369,133,5,1880.83,188.08,8463.75
15784,6370,272,2,1868.94,0.0,3737.88
15785,6371,89,4,169.24,0.0,676.96
15786,6372,106,4,901.23,135.18,3064.2
15787,6372,79,5,713.91,0.0,3569.55
15788,6373,94,2,798.85,79.89,1437.92
15789,6374,63,1,1412.33,0.0,1412.33
15790,6374,89,2,169.24,16.92,304.64
15791,6374,231,1,1909.94,0.0,1909.94
15792,6375,198,5,1929.13,0.0,9645.65
15793,6376,266,2,1428.61,214.29,2428.64
15794,6377,220,3,544.56,0.0,1633.68
15795,6377,73,4,1557.08,0.0,6228.32
15796,6377,127,5,1547.42,154.74,6963.4
15797,6377,50,5,1197.16,0.0,5985.8
15798,6378,249,5,632.15,0.0,3160.75
15799,6378,132,5,1259.17,125.92,5666.25
15800,6378,223,4,836.89,41.84,3180.2
15801,6378,261,5,307.23,30.72,1382.55
15802,6379,56,2,451.68,45.17,813.02
15803,6380,186,5,1263.75,126.38,5686.85
15804,6380,5,4,945.27,47.26,3592.04
15805,6380,109,1,1513.3,226.99,1286.31
15806,6380,123,4,1802.1,0.0,7208.4
15807,6381,84,1,1341.31,0.0,1341.31
15808,6381,227,2,1406.13,0.0,2812.26
15809,6382,209,3,996.86,49.84,2841.06
15810,6382,95,3,1797.95,269.69,4584.78
15811,6382,175,4,1398.43,209.76,4754.68
15812,6383,105,2,1388.47,0.0,2776.94
15813,6383,290,4,159.3,23.9,541.6
15814,6383,68,5,1285.75,0.0,6428.75
15815,6383,147,5,1333.13,0.0,6665.65
15816,6384,75,3,138.93,0.0,416.79
15817,6385,268,2,1238.49,0.0,2476.98
15818,6385,125,5,721.65,36.08,3427.85
15819,6385,16,4,628.76,62.88,2263.52
15820,6385,91,3,1487.6,148.76,4016.52
15821,6386,152,1,1024.04,0.0,1024.04
15822,6387,61,2,1379.86,0.0,2759.72
15823,6387,292,5,472.73,47.27,2127.3
15824,6388,135,4,947.98,0.0,3791.92
15825,6388,44,4,444.26,66.64,1510.48
15826,6388,175,5,1398.43,209.76,5943.35
15827,6389,115,3,298.55,29.86,806.07
15828,6389,132,5,1259.17,0.0,6295.85
15829,6389,2,4,965.4,144.81,3282.36
15830,6389,65,5,70.62,0.0,353.1
15831,6390,222,2,649.59,0.0,1299.18
15832,6390,249,1,632.15,0.0,632.15
15833,6391,79,1,713.91,71.39,642.52
15834,6391,59,5,244.47,36.67,1039.0
15835,6391,88,2,408.11,0.0,816.22
15836,6392,290,5,159.3,23.9,677.0
15837,6392,118,4,871.85,0.0,3487.4
15838,6392,176,5,1814.63,272.19,7712.2
15839,6392,141,5,302.48,30.25,1361.15
15840,6393,121,4,1712.13,171.21,6163.68
15841,6393,128,2,1381.14,0.0,2762.28
15842,6393,279,5,1784.07,0.0,8920.35
15843,6394,31,3,191.35,0.0,574.05
15844,6394,45,5,119.27,0.0,596.35
15845,6395,157,1,890.27,0.0,890.27
15846,6395,233,4,1692.22,0.0,6768.88
15847,6395,105,5,1388.47,0.0,6942.35
15848,6396,67,1,1934.89,290.23,1644.66
15849,6396,113,5,1331.85,0.0,6659.25
15850,6396,289,4,1802.36,90.12,6848.96
15851,6396,31,2,191.35,28.7,325.3
15852,6397,288,5,326.89,16.34,1552.75
15853,6398,107,3,1767.41,176.74,4772.01
15854,6398,80,3,844.74,0.0,2534.22
15855,6399,72,5,1966.01,0.0,9830.05
15856,6399,271,4,1775.79,88.79,6748.0
15857,6399,81,4,825.68,0.0,3302.72
15858,6399,256,4,1459.75,145.98,5255.08
15859,6400,266,4,1428.61,142.86,5143.0
15860,6400,125,4,721.65,0.0,2886.6
15861,6401,75,4,138.93,20.84,472.36
15862,6401,154,3,695.11,69.51,1876.8
15863,6402,245,4,1081.58,162.24,3677.36
15864,6402,181,4,993.5,49.68,3775.28
15865,6403,43,3,1680.85,252.13,4286.16
15866,6403,89,2,169.24,25.39,287.7
15867,6404,83,1,1992.43,0.0,1992.43
15868,6404,265,1,1480.99,74.05,1406.94
15869,6405,154,5,695.11,0.0,3475.55
15870,6405,146,2,1864.1,0.0,3728.2
15871,6406,45,4,119.27,17.89,405.52
15872,6406,157,1,890.27,133.54,756.73
15873,6406,78,2,750.39,37.52,1425.74
15874,6407,277,3,1159.71,173.96,2957.25
15875,6407,90,1,1589.09,0.0,1589.09
15876,6407,228,4,869.7,43.49,3304.84
15877,6408,87,1,1011.8,0.0,1011.8
15878,6409,267,4,1929.49,192.95,6946.16
15879,6410,108,4,1422.76,142.28,5121.92
15880,6410,267,1,1929.49,0.0,1929.49
15881,6411,11,3,936.38,46.82,2668.68
15882,6411,200,3,913.1,0.0,2739.3
15883,6411,28,4,1241.5,0.0,4966.0
15884,6411,120,4,1286.39,0.0,5145.56
15885,6412,3,1,868.4,0.0,868.4
15886,6412,69,4,1913.93,0.0,7655.72
15887,6412,64,1,1350.38,135.04,1215.34
15888,6413,96,3,1520.76,0.0,4562.28
15889,6413,35,3,412.56,0.0,1237.68
15890,6413,257,5,535.9,0.0,2679.5
15891,6413,259,3,687.31,0.0,2061.93
15892,6414,114,4,52.38,0.0,209.52
15893,6414,239,3,551.02,0.0,1653.06
15894,6415,35,1,412.56,0.0,412.56
15895,6415,300,4,1587.81,0.0,6351.24
15896,6415,38,2,58.98,0.0,117.96
15897,6415,185,5,1987.24,99.36,9439.4
15898,6416,74,5,591.0,0.0,2955.0
15899,6417,172,3,1640.51,82.03,4675.44
15900,6417,55,3,925.52,0.0,2776.56
15901,6417,70,5,954.21,0.0,4771.05
15902,6418,22,1,777.05,38.85,738.2
15903,6418,300,4,1587.81,0.0,6351.24
15904,6419,34,1,1777.52,0.0,1777.52
15905,6419,88,1,408.11,40.81,367.3
15906,6419,265,3,1480.99,222.15,3776.52
15907,6420,102,4,227.13,34.07,772.24
15908,6420,110,4,1542.9,77.15,5863.0
15909,6420,287,4,1577.46,0.0,6309.84
15910,6420,294,3,935.73,140.36,2386.11
15911,6421,213,4,173.35,8.67,658.72
15912,6421,39,4,1169.3,58.46,4443.36
15913,6422,141,1,302.48,30.25,272.23
15914,6422,189,3,1823.61,91.18,5197.29
15915,6423,59,2,244.47,0.0,488.94
15916,6423,145,2,1483.16,0.0,2966.32
15917,6423,221,4,1264.36,0.0,5057.44
15918,6424,191,2,610.29,91.54,1037.5
15919,6424,115,2,298.55,14.93,567.24
15920,6424,116,2,165.36,0.0,330.72
15921,6425,47,1,903.81,0.0,903.81
15922,6425,28,1,1241.5,62.08,1179.42
15923,6426,147,3,1333.13,133.31,3599.46
15924,6426,251,2,286.56,0.0,573.12
15925,6426,227,4,1406.13,70.31,5343.28
15926,6426,140,5,66.65,6.67,299.9
15927,6427,64,4,1350.38,0.0,5401.52
15928,6427,131,4,533.49,0.0,2133.96
15929,6428,93,5,543.89,0.0,2719.45
15930,6428,89,1,169.24,25.39,143.85
15931,6428,203,3,1981.26,198.13,5349.39
15932,6429,209,1,996.86,49.84,947.02
15933,6429,114,4,52.38,0.0,209.52
15934,6429,26,4,586.46,87.97,1993.96
15935,6430,190,2,1413.66,212.05,2403.22
15936,6431,118,4,871.85,130.78,2964.28
15937,6432,102,1,227.13,34.07,193.06
15938,6432,259,4,687.31,0.0,2749.24
15939,6432,153,5,1733.96,260.09,7369.35
15940,6432,247,2,1260.49,126.05,2268.88
15941,6433,299,3,147.59,22.14,376.35
15942,6433,127,2,1547.42,0.0,3094.84
15943,6434,211,2,1560.8,0.0,3121.6
15944,6435,111,2,1959.22,293.88,3330.68
15945,6436,63,1,1412.33,0.0,1412.33
15946,6436,137,1,755.26,37.76,717.5
15947,6436,110,5,1542.9,0.0,7714.5
15948,6436,134,1,841.43,84.14,757.29
15949,6437,235,5,63.43,6.34,285.45
15950,6437,28,4,1241.5,186.22,4221.12
15951,6437,148,3,1141.43,114.14,3081.87
15952,6438,292,5,472.73,0.0,2363.65
15953,6438,92,1,744.53,0.0,744.53
15954,6438,93,5,543.89,27.19,2583.5
15955,6439,136,1,1415.83,70.79,1345.04
15956,6439,66,4,673.04,100.96,2288.32
15957,6440,251,5,286.56,14.33,1361.15
15958,6440,220,3,544.56,0.0,1633.68
15959,6440,124,5,1778.35,88.92,8447.15
15960,6440,70,3,954.21,95.42,2576.37
15961,6441,100,2,771.59,77.16,1388.86
15962,6442,54,5,1641.79,0.0,8208.95
15963,6442,230,4,228.81,0.0,915.24
15964,6443,288,3,326.89,32.69,882.6
15965,6443,256,2,1459.75,0.0,2919.5
15966,6444,254,5,83.49,12.52,354.85
15967,6444,100,3,771.59,115.74,1967.55
15968,6444,84,2,1341.31,0.0,2682.62
15969,6444,130,4,1510.69,226.6,5136.36
15970,6445,101,1,1785.36,0.0,1785.36
15971,6445,255,4,487.83,0.0,1951.32
15972,6446,13,5,768.66,0.0,3843.3
15973,6446,75,4,138.93,6.95,527.92
15974,6446,137,3,755.26,0.0,2265.78
15975,6446,292,2,472.73,0.0,945.46
15976,6447,250,4,649.41,0.0,2597.64
15977,6447,81,1,825.68,0.0,825.68
15978,6448,102,2,227.13,11.36,431.54
15979,6448,242,1,264.32,0.0,264.32
15980,6449,75,4,138.93,0.0,555.72
15981,6449,150,3,1086.68,54.33,3097.05
15982,6449,205,5,1986.16,0.0,9930.8
15983,6450,256,5,1459.75,145.98,6568.85
15984,6451,179,3,1636.66,0.0,4909.98
15985,6451,279,4,1784.07,89.2,6779.48
15986,6452,238,5,868.59,0.0,4342.95
15987,6452,108,5,1422.76,71.14,6758.1
15988,6452,15,1,940.99,94.1,846.89
15989,6452,224,3,1154.47,0.0,3463.41
15990,6453,163,5,316.58,0.0,1582.9
15991,6453,68,4,1285.75,0.0,5143.0
15992,6454,84,2,1341.31,0.0,2682.62
15993,6454,162,1,404.36,40.44,363.92
15994,6454,297,5,1302.28,0.0,6511.4
15995,6454,234,3,1986.72,99.34,5662.14
15996,6455,296,3,1338.08,0.0,4014.24
15997,6455,155,4,1896.63,0.0,7586.52
15998,6456,237,3,630.6,0.0,1891.8
15999,6457,93,3,543.89,27.19,1550.1
16000,6457,227,3,1406.13,210.92,3585.63
16001,6458,154,5,695.11,34.76,3301.75
16002,6458,206,3,522.37,0.0,1567.11
16003,6458,175,5,1398.43,0.0,6992.15
16004,6458,143,2,1843.29,92.16,3502.26
16005,6459,26,5,586.46,0.0,2932.3
16006,6459,271,4,1775.79,177.58,6392.84
16007,6459,7,4,1990.26,0.0,7961.04
16008,6459,235,2,63.43,0.0,126.86
16009,6460,86,1,689.78,34.49,655.29
16010,6460,67,3,1934.89,96.74,5514.45
16011,6461,166,5,1642.33,246.35,6979.9
16012,6462,51,1,1865.35,186.54,1678.81
16013,6462,112,3,1617.23,0.0,4851.69
16014,6462,272,3,1868.94,280.34,4765.8
16015,6463,202,3,1521.04,76.05,4334.97
16016,6463,43,4,1680.85,84.04,6387.24
16017,6463,99,5,1358.52,0.0,6792.6
16018,6463,263,3,339.34,0.0,1018.02
16019,6464,181,5,993.5,0.0,4967.5
16020,6464,85,2,90.0,4.5,171.0
16021,6464,248,3,817.27,122.59,2084.04
16022,6465,112,5,1617.23,242.58,6873.25
16023,6465,106,1,901.23,0.0,901.23
16024,6466,102,3,227.13,0.0,681.39
16025,6467,257,3,535.9,0.0,1607.7
16026,6468,50,1,1197.16,119.72,1077.44
16027,6468,25,3,1282.63,64.13,3655.5
16028,6468,244,4,958.61,0.0,3834.44
16029,6469,186,1,1263.75,0.0,1263.75
16030,6469,210,3,1323.74,0.0,3971.22
16031,6470,254,3,83.49,4.17,237.96
16032,6470,265,1,1480.99,0.0,1480.99
16033,6471,283,1,442.03,0.0,442.03
16034,6471,153,5,1733.96,0.0,8669.8
16035,6471,152,3,1024.04,153.61,2611.29
16036,6471,180,2,1315.7,0.0,2631.4
16037,6472,238,2,868.59,86.86,1563.46
16038,6473,11,3,936.38,0.0,2809.14
16039,6473,135,3,947.98,0.0,2843.94
16040,6473,99,4,1358.52,135.85,4890.68
16041,6473,110,5,1542.9,0.0,7714.5
16042,6474,162,3,404.36,60.65,1031.13
16043,6474,118,2,871.85,0.0,1743.7
16044,6475,242,2,264.32,0.0,528.64
16045,6475,159,4,697.48,104.62,2371.44
16046,6475,205,5,1986.16,0.0,9930.8
16047,6476,135,2,947.98,47.4,1801.16
16048,6476,85,3,90.0,4.5,256.5
16049,6477,298,1,256.45,0.0,256.45
16050,6478,136,4,1415.83,141.58,5097.0
16051,6479,140,5,66.65,0.0,333.25
16052,6479,296,1,1338.08,200.71,1137.37
16053,6479,97,3,1721.56,0.0,5164.68
16054,6480,110,2,1542.9,0.0,3085.8
16055,6480,94,4,798.85,79.89,2875.84
16056,6480,226,1,903.81,0.0,903.81
16057,6480,82,4,1116.13,111.61,4018.08
16058,6481,29,4,163.9,8.2,622.8
16059,6481,167,3,1450.87,145.09,3917.34
16060,6481,298,5,256.45,12.82,1218.15
16061,6481,160,3,220.7,0.0,662.1
16062,6482,291,3,1134.45,0.0,3403.35
16063,6482,110,5,1542.9,0.0,7714.5
16064,6482,13,2,768.66,115.3,1306.72
16065,6483,179,1,1636.66,0.0,1636.66
16066,6483,255,1,487.83,0.0,487.83
16067,6483,286,1,846.17,42.31,803.86
16068,6484,106,3,901.23,0.0,2703.69
16069,6484,214,4,670.92,33.55,2549.48
16070,6484,241,4,1151.84,57.59,4377.0
16071,6485,35,5,412.56,0.0,2062.8
16072,6486,235,4,63.43,0.0,253.72
16073,6486,289,3,1802.36,180.24,4866.36
16074,6486,79,4,713.91,0.0,2855.64
16075,6486,8,3,109.74,5.49,312.75
16076,6487,50,2,1197.16,179.57,2035.18
16077,6488,295,2,151.63,0.0,303.26
16078,6488,190,5,1413.66,0.0,7068.3
16079,6488,263,1,339.34,0.0,339.34
16080,6489,24,5,1669.48,250.42,7095.3
16081,6490,188,2,720.74,0.0,1441.48
16082,6491,248,5,817.27,122.59,3473.4
16083,6492,183,1,879.57,0.0,879.57
16084,6492,124,5,1778.35,0.0,8891.75
16085,6492,161,4,1583.73,237.56,5384.68
16086,6493,52,2,1610.39,0.0,3220.78
16087,6493,4,5,1464.95,219.74,6226.05
16088,6493,209,5,996.86,99.69,4485.85
