order_id,customer_id,store_id,order_datetime,status,sales_channel,payment_method
6546,333,6,2025-07-24 18:39:58,shipped,store,upi
6547,480,10,2024-03-02 06:06:48,paid,online,card
6548,1066,2,2025-07-06 16:23:41,delivered,online,card
6549,593,4,2024-03-25 18:01:58,delivered,online,card
6550,918,12,2024-08-05 08:25:39,cancelled,store,cod
6551,892,12,2025-04-17 10:43:35,delivered,online,card
6552,676,12,2024-10-20 04:56:42,paid,online,card
6553,754,6,2025-05-02 14:56:41,delivered,online,cod
6554,97,12,2024-11-24 22:14:26,delivered,store,upi
6555,107,9,2025-08-13 13:17:14,paid,store,netbanking
6556,1116,3,2024-02-02 03:34:30,shipped,online,card
6557,1171,5,2024-09-15 23:04:57,paid,online,card
6558,221,3,2025-05-20 23:03:51,paid,store,card
6559,106,7,2024-06-03 15:08:16,cancelled,online,netbanking
6560,1161,10,2025-03-15 15:16:23,created,online,card
6561,318,6,2024-05-16 13:43:22,delivered,online,upi
6562,910,6,2025-03-30 13:56:42,shipped,online,cod
6563,16,1,2025-01-01 13:53:20,delivered,online,card
6564,517,1,2025-05-08 23:17:12,shipped,online,upi
6565,324,11,2025-04-05 00:30:41,delivered,online,card
6566,721,10,2024-06-29 09:10:12,shipped,online,netbanking
6567,266,4,2024-06-03 17:37:00,paid,online,card
6568,413,8,2025-06-21 02:44:51,cancelled,online,upi
6569,498,9,2024-08-04 18:43:45,delivered,store,upi
6570,392,5,2024-12-07 15:44:44,paid,store,card
6571,447,9,2024-09-26 01:55:23,shipped,online,upi
6572,516,10,2024-04-04 18:12:51,paid,online,card
6573,478,12,2024-07-15 10:06:36,delivered,online,card
6574,288,4,2024-09-09 09:17:01,delivered,store,upi
6575,1161,12,2024-09-07 17:46:39,shipped,online,card
6576,913,11,2025-06-17 15:13:42,delivered,online,upi
6577,669,9,2024-06-14 19:40:53,delivered,store,upi
6578,696,10,2025-05-30 02:18:33,shipped,online,upi
6579,137,6,2024-12-16 13:31:17,paid,online,netbanking
6580,375,8,2024-07-22 01:02:26,paid,online,card
6581,1074,8,2024-03-02 09:53:08,shipped,online,netbanking
6582,1108,10,2024-04-21 19:09:39,paid,online,card
6583,440,4,2025-04-11 15:49:38,shipped,online,card
6584,521,8,2024-02-11 03:15:53,created,store,card
6585,23,5,2025-08-29 03:37:57,paid,online,upi
6586,44,6,2025-04-11 18:57:54,delivered,online,card
6587,107,12,2024-06-26 15:47:04,cancelled,store,card
6588,373,6,2025-01-11 15:33:18,paid,online,card
6589,263,3,2024-03-16 03:14:52,delivered,online,upi
6590,140,9,2025-02-18 13:55:01,delivered,online,upi
6591,164,12,2025-08-18 10:31:10,delivered,online,card
6592,698,12,2025-06-03 21:40:16,paid,store,upi
6593,1161,9,2024-03-16 20:02:22,paid,store,card
6594,455,5,2025-05-23 09:36:11,delivered,online,cod
6595,435,1,2025-07-06 02:49:03,shipped,online,netbanking
6596,476,5,2024-12-28 12:22:04,delivered,online,card
6597,962,11,2024-06-21 12:29:53,paid,online,card
6598,511,12,2024-08-18 19:24:08,paid,online,upi
6599,903,9,2024-01-31 20:45:57,paid,online,card
6600,285,8,2024-08-28 15:54:54,delivered,store,netbanking
6601,409,9,2025-03-08 03:59:29,paid,online,card
6602,1124,4,2024-12-13 16:06:50,shipped,online,upi
6603,315,5,2024-11-24 00:12:20,shipped,online,card
6604,637,3,2024-03-14 03:59:45,delivered,store,upi
6605,693,8,2025-02-08 02:19:16,paid,online,card
6606,1166,8,2025-07-15 09:14:05,delivered,online,card
6607,173,2,2024-01-14 21:29:19,paid,online,card
6608,757,4,2024-01-10 05:41:55,created,online,upi
6609,711,11,2024-06-15 06:10:03,paid,store,upi
6610,328,3,2024-10-12 14:57:52,created,online,netbanking
6611,607,9,2024-11-19 01:04:12,paid,online,card
6612,1149,10,2024-08-30 04:46:03,delivered,online,cod
6613,1127,11,2025-03-29 10:09:04,delivered,online,card
6614,610,5,2025-01-19 09:14:06,created,online,upi
6615,276,1,2025-07-31 15:27:41,paid,online,upi
6616,1010,2,2025-04-26 16:48:27,paid,online,upi
6617,937,10,2025-08-13 15:39:12,paid,online,upi
6618,1065,1,2025-05-19 08:09:25,shipped,online,card
6619,125,2,2025-04-22 15:22:17,shipped,online,card
6620,156,7,2025-06-11 03:22:29,paid,online,upi
6621,855,9,2024-01-07 03:11:01,created,online,netbanking
6622,1086,11,2024-05-04 22:38:29,delivered,online,card
6623,694,10,2024-12-06 09:55:18,delivered,online,upi
6624,687,1,2024-07-20 15:10:04,delivered,online,card
6625,189,9,2024-01-18 16:41:19,shipped,online,card
6626,584,7,2024-06-09 01:51:50,shipped,online,upi
6627,452,3,2024-06-20 03:23:48,paid,store,card
6628,408,10,2025-05-12 13:54:32,paid,online,cod
6629,1039,2,2024-12-17 09:30:19,delivered,store,upi
6630,730,6,2025-04-03 11:20:15,delivered,online,card
6631,893,6,2024-09-15 02:12:50,shipped,online,cod
6632,562,5,2024-09-11 04:36:31,shipped,online,card
6633,281,3,2024-05-06 04:15:43,delivered,store,card
6634,471,3,2024-05-21 16:32:34,shipped,online,card
6635,371,11,2025-03-20 00:03:40,paid,online,cod
6636,235,1,2025-06-20 09:06:56,created,store,upi
6637,1016,8,2025-04-18 10:12:57,paid,online,card
6638,992,8,2024-07-29 12:46:18,paid,online,card
6639,966,3,2024-06-22 16:46:42,delivered,store,card
6640,458,7,2024-04-01 14:47:18,cancelled,online,card
6641,109,11,2025-07-02 13:38:56,paid,store,upi
6642,1175,9,2024-04-16 15:19:20,paid,online,card
6643,656,11,2024-07-22 15:55:00,delivered,online,card
6644,70,3,2024-07-24 07:54:24,delivered,online,card
6645,162,2,2025-02-05 19:08:31,shipped,online,netbanking
6646,477,11,2024-03-13 21:14:44,delivered,store,upi
6647,1192,1,2024-09-06 13:45:20,shipped,online,upi
6648,1003,3,2025-08-27 20:14:04,shipped,online,netbanking
6649,1111,6,2024-12-27 08:00:23,delivered,store,card
6650,996,1,2024-08-13 17:05:44,delivered,online,cod
6651,991,5,2024-01-23 15:39:11,paid,online,card
6652,991,4,2025-02-10 04:12:01,delivered,store,card
6653,103,12,2025-04-18 05:24:58,paid,store,card
6654,1092,12,2025-01-09 16:49:21,paid,store,card
6655,1068,7,2024-05-25 11:14:38,paid,online,upi
6656,1101,8,2024-10-15 05:08:16,paid,online,card
6657,412,5,2024-05-25 12:48:49,shipped,online,card
6658,629,5,2024-11-02 17:13:00,paid,store,cod
6659,632,6,2025-06-26 19:24:00,paid,online,card
6660,347,9,2025-02-02 15:20:41,delivered,online,upi
6661,49,8,2024-07-18 09:21:44,delivered,store,cod
6662,48,8,2024-04-17 14:32:01,paid,online,cod
6663,353,7,2024-11-06 15:08:08,paid,online,card
6664,601,3,2024-02-17 04:00:58,paid,online,card
6665,882,7,2025-04-11 11:33:05,delivered,online,upi
6666,556,8,2025-03-28 23:24:47,paid,online,upi
6667,789,7,2024-09-10 14:35:57,cancelled,online,netbanking
6668,11,5,2024-12-27 19:31:31,delivered,online,upi
6669,518,1,2024-09-15 19:22:58,delivered,online,netbanking
6670,342,6,2024-03-28 23:38:42,delivered,online,upi
6671,879,6,2024-06-30 19:55:09,shipped,online,upi
6672,830,3,2024-09-21 21:35:00,delivered,online,card
6673,449,4,2025-07-23 07:37:21,delivered,online,upi
6674,950,9,2025-01-30 21:10:43,delivered,online,upi
6675,222,5,2024-04-01 07:20:47,cancelled,online,cod
6676,924,9,2024-11-16 02:19:52,paid,online,netbanking
6677,152,10,2024-01-25 12:31:31,paid,online,card
6678,483,8,2024-11-13 14:26:07,paid,online,upi
6679,1197,11,2025-05-04 06:32:55,paid,online,card
6680,128,6,2024-05-24 02:10:16,created,store,card
6681,845,8,2025-06-19 12:44:50,paid,online,upi
6682,781,5,2024-12-27 06:15:33,paid,online,card
6683,899,11,2024-11-04 14:25:01,cancelled,online,card
6684,938,4,2025-01-11 07:15:36,paid,online,netbanking
6685,186,3,2025-05-07 11:30:52,delivered,online,card
6686,938,3,2024-02-28 19:38:54,delivered,online,netbanking
6687,148,3,2024-01-01 19:33:29,cancelled,online,card
6688,820,8,2024-02-27 00:18:30,paid,online,card
6689,204,3,2025-06-15 00:35:29,created,online,netbanking
6690,247,7,2024-07-19 17:26:04,created,online,card
6691,212,6,2024-07-17 10:48:59,delivered,online,upi
6692,1140,1,2024-02-16 23:20:26,delivered,online,card
6693,1143,11,2024-10-22 02:38:24,paid,online,cod
6694,536,5,2025-03-25 09:24:39,created,online,upi
6695,510,3,2024-03-05 17:12:36,paid,online,upi
6696,706,4,2025-06-25 19:14:12,paid,online,card
6697,711,2,2025-04-22 17:25:15,paid,online,netbanking
6698,949,9,2025-01-24 19:49:35,shipped,online,card
6699,1165,7,2025-04-10 22:12:29,delivered,store,upi
6700,785,9,2025-06-17 01:46:33,paid,online,upi
6701,836,7,2024-12-23 04:07:59,paid,store,netbanking
6702,623,9,2025-05-02 17:52:24,delivered,store,netbanking
6703,1068,1,2024-05-07 01:21:59,paid,online,card
6704,285,11,2025-01-19 09:07:47,created,online,cod
6705,749,9,2024-09-02 10:37:53,cancelled,online,upi
6706,1072,1,2025-06-29 07:22:08,paid,online,netbanking
6707,501,11,2025-07-05 05:28:25,cancelled,online,upi
6708,934,1,2025-02-11 04:23:00,delivered,online,upi
6709,344,7,2024-04-10 03:39:45,shipped,store,upi
6710,668,7,2024-03-02 12:41:36,shipped,store,card
6711,398,7,2025-05-17 22:59:15,paid,online,card
6712,98,2,2025-07-30 23:30:13,paid,online,card
6713,291,8,2024-06-22 05:07:25,paid,online,card
6714,196,10,2025-08-31 07:35:36,paid,online,card
6715,572,1,2024-12-09 17:25:15,paid,online,card
6716,286,7,2025-03-15 04:16:09,shipped,online,cod
6717,870,7,2024-08-16 18:01:55,delivered,online,upi
6718,867,4,2024-08-03 16:59:40,shipped,online,upi
6719,56,1,2024-07-08 07:41:30,paid,store,upi
6720,840,1,2024-07-19 02:18:04,shipped,online,cod
6721,798,2,2024-06-12 07:37:13,paid,online,upi
6722,704,11,2024-10-13 21:41:57,shipped,online,cod
6723,690,3,2024-09-03 16:43:21,shipped,online,card
6724,784,8,2024-03-18 07:09:08,delivered,store,card
6725,33,10,2024-01-17 07:06:15,paid,online,card
6726,466,10,2024-01-11 22:05:21,delivered,online,upi
6727,687,9,2024-08-17 06:44:08,delivered,online,card
6728,27,2,2024-06-27 16:04:32,paid,store,upi
6729,794,5,2024-12-07 19:55:51,paid,store,upi
6730,118,7,2025-04-21 18:37:04,delivered,store,card
6731,1145,12,2024-02-10 12:40:51,created,online,card
6732,230,11,2025-05-19 09:30:08,cancelled,online,card
6733,80,7,2025-07-06 17:58:45,paid,online,upi
6734,694,11,2024-07-22 17:26:24,shipped,online,upi
6735,911,4,2024-11-02 20:08:06,shipped,store,upi
6736,1046,10,2024-07-28 03:25:58,delivered,online,cod
6737,409,12,2025-05-25 18:49:37,delivered,online,upi
6738,274,11,2024-01-30 10:26:25,shipped,store,card
6739,735,3,2025-02-09 14:20:24,paid,online,netbanking
6740,1105,1,2025-01-18 07:41:59,created,online,card
6741,34,5,2025-03-21 20:59:01,delivered,online,card
6742,48,2,2025-07-31 22:39:21,created,online,upi
6743,962,3,2025-02-08 08:55:26,paid,online,netbanking
6744,719,3,2024-01-10 11:36:15,delivered,store,cod
6745,683,5,2024-03-21 11:53:31,delivered,online,card
6746,380,5,2025-04-19 09:09:41,paid,online,upi
6747,1191,12,2024-11-19 19:56:56,shipped,online,netbanking
6748,184,10,2025-06-29 09:27:43,delivered,online,netbanking
6749,226,7,2024-01-31 06:11:41,shipped,online,upi
6750,529,11,2025-07-01 18:30:35,delivered,online,card
6751,1012,3,2025-03-16 07:44:45,paid,online,card
6752,1029,1,2025-06-26 05:55:13,paid,online,upi
6753,79,11,2024-06-04 11:09:02,created,online,netbanking
6754,1059,10,2024-02-01 09:10:42,paid,online,card
6755,980,9,2024-06-26 10:15:16,paid,online,upi
6756,909,11,2025-05-31 23:21:41,created,online,card
6757,511,2,2024-06-03 03:29:59,shipped,online,cod
6758,1066,11,2024-03-29 13:41:11,paid,store,upi
6759,976,5,2024-05-23 05:56:15,delivered,store,netbanking
6760,1086,5,2024-11-07 09:25:04,paid,online,upi
6761,650,5,2025-08-31 23:23:59,delivered,store,upi
6762,171,8,2024-01-11 09:39:16,shipped,online,upi
6763,745,4,2025-01-30 03:16:21,delivered,online,upi
6764,1110,4,2024-03-16 07:09:06,delivered,online,upi
6765,970,1,2024-11-04 18:06:58,paid,store,card
6766,120,8,2024-05-10 13:03:29,delivered,online,cod
6767,145,7,2024-10-25 23:56:58,paid,store,card
6768,106,6,2025-07-18 23:45:18,cancelled,online,upi
6769,276,9,2024-06-24 15:50:08,shipped,store,cod
6770,1115,2,2024-04-22 13:58:27,delivered,online,cod
6771,975,3,2024-10-03 16:47:15,delivered,online,upi
6772,1015,5,2025-07-18 11:39:06,delivered,store,card
6773,1023,6,2025-08-17 18:49:12,paid,online,upi
6774,425,9,2025-06-29 02:32:31,paid,online,card
6775,900,6,2025-03-18 17:56:49,shipped,store,upi
6776,373,5,2025-04-12 13:33:02,shipped,online,upi
6777,907,6,2024-03-15 06:05:20,delivered,online,card
6778,865,3,2024-04-16 06:43:27,delivered,online,upi
6779,565,5,2025-04-21 20:11:50,shipped,online,card
6780,997,7,2025-08-24 18:34:49,delivered,online,card
6781,585,9,2025-08-29 07:43:12,delivered,online,cod
6782,430,10,2025-08-02 13:01:04,paid,online,card
6783,1184,10,2025-04-14 15:42:52,paid,online,upi
6784,673,10,2025-01-07 22:39:25,paid,online,upi
6785,931,8,2024-11-12 02:58:32,paid,store,card
6786,780,5,2024-01-30 10:54:57,paid,online,netbanking
6787,453,3,2024-05-18 14:25:37,delivered,online,upi
6788,667,8,2024-07-03 03:32:27,paid,store,cod
6789,454,3,2025-03-21 02:52:25,shipped,online,cod
6790,1173,10,2024-08-15 20:45:39,paid,online,card
6791,205,9,2024-01-12 11:20:50,paid,online,card
6792,852,9,2025-06-25 15:15:51,delivered,online,cod
6793,855,11,2024-05-12 00:52:22,delivered,online,card
6794,801,5,2024-02-19 18:28:26,paid,online,card
6795,175,11,2024-06-12 23:50:35,shipped,store,cod
6796,841,4,2024-05-05 00:46:36,paid,online,netbanking
6797,766,5,2024-02-17 14:31:49,delivered,online,cod
6798,1086,12,2024-03-16 13:55:32,paid,online,card
6799,1063,2,2024-05-18 14:31:13,paid,online,card
6800,345,11,2025-05-07 17:38:41,delivered,online,upi
6801,1144,8,2024-06-12 08:08:29,paid,store,card
6802,783,6,2024-02-28 23:21:34,created,store,upi
6803,758,4,2024-04-20 13:56:19,paid,online,cod
6804,540,9,2025-07-22 14:21:12,delivered,online,upi
6805,443,3,2025-07-04 20:18:22,paid,online,upi
6806,482,3,2024-05-21 16:04:40,delivered,online,netbanking
6807,73,9,2024-07-10 04:59:53,delivered,online,card
6808,440,4,2024-09-20 18:44:30,shipped,store,upi
6809,508,4,2025-01-28 14:49:34,paid,online,cod
6810,699,5,2025-08-18 01:43:34,paid,online,upi
6811,430,9,2024-05-24 07:44:44,paid,store,card
6812,835,12,2025-05-26 22:25:42,paid,online,upi
6813,511,4,2024-12-30 12:24:15,shipped,online,cod
6814,341,9,2024-06-18 05:28:00,cancelled,store,cod
6815,1189,8,2025-05-26 14:31:15,created,store,netbanking
6816,1186,9,2024-11-16 01:28:53,paid,online,card
6817,1105,2,2024-02-24 23:42:16,delivered,store,card
6818,501,3,2024-01-20 02:56:59,paid,online,card
6819,149,5,2025-08-23 02:46:11,shipped,online,upi
6820,850,11,2025-04-02 06:06:42,shipped,store,cod
6821,1182,5,2025-08-10 04:41:26,delivered,online,upi
6822,242,9,2024-12-05 22:32:03,delivered,online,upi
6823,189,6,2024-06-19 03:42:44,delivered,online,upi
6824,842,2,2024-06-08 09:59:39,paid,store,upi
6825,610,12,2024-08-24 10:46:46,shipped,store,card
6826,1067,1,2025-02-23 10:30:09,shipped,online,card
6827,853,12,2024-12-12 17:19:54,paid,online,upi
6828,709,5,2024-01-08 23:23:14,paid,online,card
6829,206,6,2024-09-24 20:00:53,shipped,store,card
6830,323,2,2025-04-06 22:30:11,shipped,online,card
6831,306,10,2024-07-09 07:46:43,paid,store,card
6832,1105,5,2024-10-05 13:04:42,paid,online,card
6833,52,11,2025-03-30 12:46:42,shipped,store,card
6834,517,11,2024-01-06 00:06:40,shipped,store,card
6835,874,7,2025-08-22 19:52:47,paid,online,card
6836,909,2,2024-05-29 08:57:59,delivered,online,netbanking
6837,973,7,2025-01-02 22:09:56,created,online,card
6838,378,11,2024-10-31 14:07:34,paid,store,netbanking
6839,1057,9,2024-03-13 20:53:18,shipped,online,card
6840,587,12,2024-11-20 20:33:11,paid,online,upi
6841,54,12,2025-04-10 10:03:29,delivered,online,card
6842,297,3,2024-03-16 14:32:00,paid,online,cod
6843,1026,2,2025-06-07 18:12:00,delivered,online,card
6844,883,9,2024-10-05 04:55:54,delivered,store,netbanking
6845,434,7,2024-03-24 17:54:37,paid,online,card
6846,892,6,2025-04-13 05:29:09,shipped,store,card
6847,1033,5,2024-04-27 23:19:54,shipped,online,upi
6848,486,9,2024-02-07 05:25:52,delivered,online,cod
6849,593,7,2024-03-12 17:27:29,delivered,online,upi
6850,571,2,2025-06-15 03:16:58,paid,online,upi
6851,1180,10,2024-03-30 04:37:42,delivered,online,card
6852,298,3,2025-06-15 00:57:47,delivered,online,upi
6853,1046,1,2024-03-15 06:48:19,shipped,store,card
6854,1157,7,2025-05-16 07:34:46,delivered,online,card
6855,883,6,2024-08-02 14:52:24,cancelled,store,card
6856,355,8,2024-11-04 19:38:05,paid,store,card
6857,907,11,2024-11-22 00:21:56,paid,online,upi
6858,436,7,2024-02-07 03:18:27,cancelled,store,netbanking
6859,718,2,2024-03-25 20:34:43,shipped,online,upi
6860,1000,1,2024-09-03 05:47:53,paid,store,upi
6861,485,7,2024-02-09 09:56:12,paid,online,card
6862,810,7,2024-09-10 18:55:19,created,online,netbanking
6863,1018,6,2025-06-03 08:45:33,delivered,online,card
6864,622,8,2024-07-09 05:29:42,delivered,online,netbanking
6865,309,5,2025-01-19 14:22:39,paid,store,upi
6866,421,4,2025-04-30 03:59:44,paid,online,card
6867,950,1,2025-07-19 14:58:07,paid,online,cod
6868,225,8,2024-02-20 06:51:43,cancelled,online,card
6869,334,5,2024-06-05 17:06:27,shipped,online,card
6870,1114,5,2024-11-18 10:19:10,shipped,store,card
6871,571,5,2025-03-24 11:48:12,delivered,store,upi
6872,1194,12,2024-05-16 21:02:05,paid,store,card
6873,344,4,2025-05-09 19:53:50,paid,online,upi
6874,781,9,2025-02-24 21:20:00,paid,online,cod
6875,176,7,2024-12-19 10:33:59,delivered,online,card
6876,60,4,2024-11-27 11:23:35,paid,store,upi
6877,105,7,2025-02-13 20:01:22,paid,online,upi
6878,984,11,2024-07-09 20:06:12,cancelled,online,upi
6879,560,12,2024-08-06 17:02:58,created,store,netbanking
6880,480,8,2025-06-26 04:49:54,paid,online,netbanking
6881,28,10,2025-05-26 21:33:28,paid,store,upi
6882,786,4,2024-01-07 22:42:48,shipped,online,card
6883,859,9,2024-02-12 00:17:52,shipped,online,card
6884,967,11,2024-02-02 00:39:13,paid,online,card
6885,121,3,2024-01-11 01:42:46,paid,online,upi
6886,30,11,2024-04-21 23:34:28,delivered,online,netbanking
6887,117,11,2024-11-28 05:37:38,delivered,online,card
6888,709,11,2024-09-28 06:41:12,paid,online,upi
6889,357,11,2024-03-26 05:43:19,paid,online,card
6890,416,4,2024-01-17 06:25:40,paid,online,netbanking
6891,866,12,2025-08-16 00:57:16,delivered,online,card
6892,540,5,2025-05-23 20:55:14,created,online,upi
6893,248,1,2025-03-31 20:46:35,created,store,upi
6894,859,7,2025-05-07 16:19:21,paid,store,card
6895,392,12,2024-09-05 11:43:49,shipped,online,card
6896,143,11,2024-03-16 16:48:43,created,online,netbanking
6897,172,4,2025-02-05 06:30:45,cancelled,online,card
6898,124,4,2024-09-06 23:59:23,paid,store,upi
6899,810,4,2025-05-05 17:48:57,delivered,store,card
6900,924,11,2024-08-28 13:51:55,paid,store,card
6901,502,5,2024-05-08 13:50:55,created,online,card
6902,263,7,2024-05-13 14:08:40,shipped,online,card
6903,620,12,2024-01-15 00:37:45,shipped,online,cod
6904,8,3,2025-08-05 07:38:40,delivered,online,card
6905,1179,7,2024-12-26 13:29:54,delivered,online,card
6906,778,5,2024-12-29 19:43:33,delivered,store,card
6907,432,1,2024-08-15 05:57:37,paid,online,card
6908,342,2,2024-08-05 17:18:47,paid,online,upi
6909,472,1,2024-03-03 20:03:18,delivered,online,card
6910,3,4,2024-01-30 04:38:12,delivered,online,cod
6911,1005,11,2024-07-06 00:10:01,delivered,online,card
6912,353,6,2024-12-31 12:38:13,paid,store,card
6913,332,4,2024-04-29 08:15:33,shipped,online,card
6914,503,1,2024-12-24 07:22:39,paid,store,card
6915,30,1,2025-08-23 15:24:48,paid,store,card
6916,281,8,2024-09-07 19:28:57,paid,store,card
6917,1123,2,2024-08-25 18:06:17,paid,online,netbanking
6918,743,7,2024-11-13 02:50:19,paid,store,card
6919,481,10,2025-06-24 17:30:44,shipped,online,upi
6920,494,12,2024-07-25 23:58:29,paid,store,card
6921,384,9,2024-10-15 00:50:34,delivered,online,upi
6922,1038,6,2025-02-25 21:14:32,created,online,upi
6923,305,2,2024-06-04 01:03:52,paid,online,card
6924,1136,12,2025-01-03 22:05:55,delivered,online,cod
6925,536,9,2025-05-03 01:12:55,delivered,store,upi
6926,31,4,2025-01-10 23:02:46,delivered,store,upi
6927,1059,5,2024-06-17 07:42:54,paid,online,card
6928,142,7,2025-08-12 17:44:02,delivered,online,card
6929,798,4,2025-01-28 04:09:17,delivered,online,card
6930,879,6,2025-01-07 13:07:23,delivered,online,card
6931,470,6,2024-12-18 02:30:08,shipped,store,upi
6932,933,10,2024-07-09 14:02:56,paid,online,netbanking
6933,570,7,2024-04-10 14:14:20,paid,online,upi
6934,588,5,2025-05-25 23:43:00,paid,online,card
6935,130,11,2024-06-09 12:01:09,shipped,online,upi
6936,48,12,2025-04-03 02:06:01,paid,online,card
6937,297,4,2024-05-28 11:43:48,shipped,online,cod
6938,1045,1,2024-03-04 17:34:59,delivered,online,upi
6939,1109,11,2024-11-14 12:43:53,paid,online,card
6940,568,12,2024-06-27 04:38:26,cancelled,online,upi
6941,169,4,2025-07-23 05:50:46,paid,store,upi
6942,641,3,2024-03-20 17:26:27,paid,store,card
6943,1189,7,2025-05-09 10:27:46,shipped,store,upi
6944,1140,7,2024-08-17 14:35:30,delivered,online,card
6945,911,2,2024-03-23 16:39:57,shipped,online,upi
6946,233,9,2025-03-30 00:59:27,paid,online,upi
6947,934,5,2025-03-31 04:45:26,delivered,online,card
6948,790,12,2025-06-15 03:14:26,paid,store,upi
6949,456,7,2024-11-11 01:30:44,paid,online,netbanking
6950,361,11,2025-07-05 04:52:45,created,online,netbanking
6951,660,12,2025-02-22 05:47:54,paid,online,netbanking
6952,293,5,2024-12-17 19:58:46,paid,online,upi
6953,150,5,2024-03-26 08:10:05,delivered,online,card
6954,523,6,2024-04-30 08:14:19,paid,store,card
6955,116,9,2025-01-26 21:38:57,delivered,online,card
6956,142,1,2024-07-16 08:44:49,paid,online,upi
6957,281,12,2025-07-10 06:18:37,paid,online,card
6958,278,8,2024-03-03 13:00:28,shipped,store,card
6959,981,7,2024-10-25 04:14:25,cancelled,online,cod
6960,96,4,2024-05-14 09:11:11,paid,online,card
6961,937,10,2024-06-04 22:47:05,cancelled,online,card
6962,748,3,2024-10-21 10:55:39,paid,online,card
6963,967,2,2025-05-07 05:53:02,shipped,online,netbanking
6964,321,8,2024-02-05 20:57:36,paid,store,card
6965,240,2,2025-05-16 03:30:33,delivered,store,card
6966,824,12,2024-04-02 11:26:15,paid,online,card
6967,791,11,2024-12-12 20:01:18,delivered,online,card
6968,850,3,2025-06-14 11:14:24,cancelled,store,upi
6969,1000,5,2024-06-23 17:40:51,paid,store,netbanking
6970,157,2,2024-07-25 22:26:14,paid,online,netbanking
6971,477,4,2024-04-30 02:44:09,delivered,online,card
6972,586,6,2024-11-13 15:56:56,shipped,store,cod
6973,1170,12,2025-08-03 00:17:54,shipped,online,card
6974,490,1,2024-08-02 07:53:30,shipped,online,card
6975,1052,6,2024-01-02 05:39:29,paid,online,card
6976,579,1,2024-08-02 00:44:48,paid,online,cod
6977,178,5,2024-01-13 12:37:47,paid,online,card
6978,317,9,2025-02-28 06:22:31,paid,store,upi
6979,691,2,2025-03-29 09:16:19,paid,online,netbanking
6980,1080,9,2024-05-12 10:34:41,paid,online,upi
6981,704,3,2025-02-05 07:29:13,paid,store,netbanking
6982,786,2,2025-05-22 15:39:38,shipped,online,cod
6983,428,9,2024-03-29 01:00:25,paid,online,netbanking
6984,721,1,2025-04-17 12:07:16,created,online,card
6985,958,2,2025-03-20 19:03:30,delivered,online,cod
6986,1140,3,2024-04-19 01:38:11,paid,online,card
6987,1077,10,2024-05-21 03:43:24,shipped,store,upi
6988,1048,10,2024-10-13 14:39:12,shipped,store,card
6989,789,5,2025-02-04 19:00:40,cancelled,online,card
6990,876,1,2024-08-14 07:33:46,paid,store,card
6991,430,9,2024-06-18 05:15:23,paid,online,upi
6992,279,8,2024-02-08 10:39:08,delivered,online,upi
6993,1114,11,2025-07-02 14:09:02,paid,online,cod
6994,904,8,2025-02-19 15:46:49,delivered,online,upi
6995,966,2,2024-07-13 00:32:40,paid,store,card
6996,1017,3,2024-01-02 01:25:45,paid,online,card
6997,1041,10,2025-07-07 12:22:28,paid,store,upi
6998,497,7,2025-04-21 20:01:27,delivered,online,cod
6999,1013,6,2024-01-09 00:13:33,paid,store,card
7000,115,5,2024-07-28 17:34:00,paid,store,card
7001,13,1,2025-01-04 22:34:13,paid,online,upi
7002,658,11,2025-07-22 09:50:11,paid,online,card
7003,130,12,2025-03-28 16:19:13,delivered,store,card
7004,58,2,2025-06-18 23:12:11,delivered,online,upi
7005,241,12,2025-01-28 19:22:44,delivered,online,cod
7006,307,5,2025-02-20 18:12:48,delivered,online,upi
7007,377,6,2025-08-09 18:01:16,delivered,online,upi
7008,142,10,2024-09-04 18:50:20,delivered,online,upi
7009,1043,12,2024-10-24 07:45:11,paid,store,cod
7010,742,8,2024-11-14 07:19:41,paid,online,upi
7011,323,3,2025-07-24 12:48:37,paid,online,upi
7012,1027,3,2024-04-15 01:27:09,shipped,online,card
7013,202,11,2024-02-13 01:45:29,paid,online,card
7014,376,12,2024-12-26 14:01:41,delivered,online,cod
7015,532,9,2024-05-26 04:17:48,paid,store,card
7016,695,10,2024-11-28 16:33:35,paid,store,card
7017,909,4,2025-08-31 07:38:31,paid,online,card
7018,1114,6,2024-12-29 01:08:42,paid,store,card
7019,225,5,2024-08-31 10:13:50,shipped,online,upi
7020,653,7,2024-05-04 14:10:00,shipped,online,upi
7021,1142,9,2024-07-27 15:12:24,paid,store,card
7022,376,8,2025-05-09 06:29:18,delivered,store,card
7023,1089,5,2024-10-08 17:31:34,shipped,online,card
7024,207,9,2024-10-17 09:03:36,created,store,card
7025,659,9,2025-04-12 16:09:20,delivered,online,card
7026,434,1,2024-07-02 05:55:51,created,online,upi
7027,504,11,2024-12-20 09:02:54,delivered,online,card
7028,518,1,2024-04-08 13:17:50,delivered,online,upi
7029,740,11,2024-03-03 22:26:59,created,store,card
7030,1023,2,2025-07-03 12:22:32,delivered,online,card
7031,143,12,2024-10-22 12:20:16,shipped,online,cod
7032,422,3,2024-06-19 00:50:51,paid,store,card
7033,649,1,2024-03-22 19:51:05,paid,online,upi
7034,906,10,2024-11-17 00:54:19,shipped,store,card
7035,820,3,2024-05-23 10:52:53,delivered,online,card
7036,1011,6,2024-03-20 14:43:18,delivered,online,card
