shipment_id,order_id,shipped_at,delivered_at,carrier,shipping_cost
9232,9232,2024-10-13 18:55:44,2024-10-18 18:55:44,Delhivery,114.9
9233,9233,2024-01-05 20:01:07,2024-01-07 20:01:07,EcomExpress,104.83
9234,9234,2025-04-21 14:00:49,2025-04-24 14:00:49,EcomExpress,165.69
9235,9235,2025-06-04 04:05:52,2025-06-09 04:05:52,DTDC,62.88
9236,9236,2024-04-28 09:23:23,2024-05-04 09:23:23,XpressBees,90.88
9237,9237,2024-05-16 08:17:26,2024-05-17 08:17:26,DTDC,74.4
9238,9238,2025-01-15 04:45:21,2025-01-16 04:45:21,DTDC,103.64
9239,9239,2024-02-25 20:59:36,2024-02-28 20:59:36,BlueDart,145.13
9240,9240,2024-10-26 07:11:40,2024-10-28 07:11:40,XpressBees,50.14
9241,9241,2024-02-08 15:31:08,2024-02-12 15:31:08,BlueDart,158.36
9242,9242,2024-08-17 06:11:29,2024-08-20 06:11:29,XpressBees,20.39
9243,9243,2024-08-15 00:20:00,2024-08-21 00:20:00,DTDC,183.71
9244,9244,2024-11-20 04:22:31,2024-11-24 04:22:31,EcomExpress,180.65
9245,9245,2025-06-02 15:26:16,2025-06-06 15:26:16,XpressBees,74.21
9246,9246,2025-03-14 08:27:39,2025-03-15 08:27:39,EcomExpress,39.28
9247,9247,2024-05-24 23:15:54,2024-05-25 23:15:54,Delhivery,159.34
9248,9248,2024-12-12 11:04:47,2024-12-17 11:04:47,EcomExpress,155.94
9249,9249,2024-12-02 15:54:32,2024-12-05 15:54:32,XpressBees,143.73
9250,9250,2025-05-29 14:24:24,2025-06-05 14:24:24,BlueDart,115.42
9251,9251,2025-03-18 07:49:10,2025-03-20 07:49:10,EcomExpress,96.0
9252,9252,2025-06-20 13:13:02,2025-06-25 13:13:02,EcomExpress,191.68
9253,9253,2024-05-10 21:48:49,2024-05-13 21:48:49,DTDC,72.17
9254,9254,2024-02-22 07:15:42,2024-02-26 07:15:42,XpressBees,59.94
9255,9255,2024-12-13 17:25:16,2024-12-18 17:25:16,EcomExpress,136.32
9256,9256,2024-11-26 17:50:00,2024-12-03 17:50:00,EcomExpress,172.23
9257,9257,2024-10-25 13:02:07,2024-10-27 13:02:07,XpressBees,92.1
9258,9258,2024-10-30 02:49:05,2024-11-01 02:49:05,BlueDart,65.09
9259,9259,2024-08-28 00:58:56,2024-09-02 00:58:56,DTDC,107.07
9260,9260,2024-04-11 18:24:48,2024-04-16 18:24:48,DTDC,25.17
9261,9261,2024-04-28 00:28:58,2024-05-05 00:28:58,EcomExpress,57.2
9262,9262,2024-08-02 03:18:11,2024-08-04 03:18:11,BlueDart,46.92
9263,9263,2024-10-10 05:36:59,2024-10-12 05:36:59,Delhivery,35.1
9264,9264,2024-04-10 01:49:52,2024-04-15 01:49:52,BlueDart,45.16
9265,9265,2025-02-09 00:44:25,2025-02-16 00:44:25,BlueDart,62.32
9266,9266,2024-04-15 07:40:45,2024-04-17 07:40:45,BlueDart,34.19
9267,9267,2024-10-31 01:49:42,2024-11-04 01:49:42,BlueDart,61.91
9268,9268,2024-06-13 16:22:08,2024-06-17 16:22:08,EcomExpress,151.66
9269,9269,2024-01-08 12:56:11,2024-01-09 12:56:11,DTDC,105.66
9270,9270,2025-07-12 04:30:31,2025-07-19 04:30:31,DTDC,148.95
9271,9271,2024-10-18 13:43:20,2024-10-22 13:43:20,BlueDart,188.36
9272,9272,2025-07-20 16:15:58,2025-07-24 16:15:58,DTDC,87.79
9273,9273,2025-03-28 07:29:53,2025-04-03 07:29:53,DTDC,68.22
9274,9274,2025-05-22 05:18:20,2025-05-24 05:18:20,Delhivery,54.27
9275,9275,2025-01-23 12:57:02,2025-01-30 12:57:02,DTDC,126.32
9276,9276,2025-08-13 08:00:40,2025-08-19 08:00:40,BlueDart,77.34
9277,9277,2025-03-14 17:29:12,2025-03-15 17:29:12,Delhivery,141.35
9278,9278,2025-01-29 02:33:38,2025-02-02 02:33:38,BlueDart,170.89
9279,9279,2024-07-22 22:05:46,2024-07-27 22:05:46,XpressBees,29.11
9280,9280,2024-08-04 21:06:59,2024-08-11 21:06:59,XpressBees,154.81
9281,9281,2025-01-08 12:12:29,2025-01-09 12:12:29,EcomExpress,83.89
9282,9282,2025-06-29 18:42:33,2025-06-30 18:42:33,XpressBees,199.45
9283,9283,2024-06-18 05:13:06,2024-06-20 05:13:06,BlueDart,161.26
9284,9284,2024-09-06 08:56:00,2024-09-10 08:56:00,EcomExpress,182.93
9285,9285,2024-05-16 02:54:04,2024-05-17 02:54:04,EcomExpress,135.74
9286,9286,2025-01-22 12:58:59,2025-01-25 12:58:59,BlueDart,158.72
9287,9287,2024-04-11 03:13:39,2024-04-16 03:13:39,BlueDart,159.31
9288,9288,2025-02-18 06:13:37,2025-02-19 06:13:37,Delhivery,115.23
9289,9289,2025-06-03 19:48:30,2025-06-04 19:48:30,EcomExpress,31.82
9290,9290,2025-03-24 13:23:07,2025-03-27 13:23:07,DTDC,127.26
9291,9291,2024-04-23 00:03:51,2024-04-27 00:03:51,XpressBees,132.08
9292,9292,2025-06-09 02:51:40,2025-06-10 02:51:40,BlueDart,142.22
9293,9293,2025-03-15 02:00:54,2025-03-18 02:00:54,BlueDart,191.94
9294,9294,2025-01-09 03:43:50,2025-01-15 03:43:50,XpressBees,27.21
9295,9295,2024-09-28 14:29:14,2024-09-29 14:29:14,Delhivery,85.5
9296,9296,2024-01-05 07:00:47,2024-01-06 07:00:47,Delhivery,108.28
9297,9297,2025-02-02 03:11:53,2025-02-03 03:11:53,XpressBees,84.2
9298,9298,2024-08-16 23:08:10,2024-08-19 23:08:10,EcomExpress,198.38
9299,9299,2025-07-07 00:07:30,2025-07-14 00:07:30,DTDC,149.08
9300,9300,2025-08-09 23:18:38,2025-08-12 23:18:38,BlueDart,171.56
9301,9301,2024-10-10 15:07:16,2024-10-12 15:07:16,BlueDart,22.5
9302,9302,2024-12-19 22:52:07,2024-12-22 22:52:07,EcomExpress,42.42
9303,9303,2024-12-06 13:32:46,2024-12-08 13:32:46,EcomExpress,133.42
9304,9304,2024-09-21 08:49:14,2024-09-23 08:49:14,XpressBees,34.0
9305,9305,2025-04-16 23:57:19,2025-04-22 23:57:19,Delhivery,29.96
9306,9306,2024-06-21 00:23:16,2024-06-22 00:23:16,BlueDart,195.89
9307,9307,2025-04-19 13:59:59,2025-04-20 13:59:59,XpressBees,96.49
9308,9308,2024-08-16 22:55:10,2024-08-21 22:55:10,Delhivery,156.49
9309,9309,2025-08-02 02:56:35,2025-08-07 02:56:35,EcomExpress,79.66
9310,9310,2025-01-16 20:28:46,2025-01-18 20:28:46,EcomExpress,35.25
9311,9311,2024-12-16 09:31:24,2024-12-21 09:31:24,Delhivery,66.97
9312,9312,2024-09-10 16:50:26,2024-09-15 16:50:26,EcomExpress,124.96
9313,9313,2025-07-29 08:46:59,2025-07-31 08:46:59,EcomExpress,88.47
9314,9314,2024-11-20 20:05:30,2024-11-26 20:05:30,DTDC,191.79
9315,9315,2024-08-26 05:09:35,2024-08-30 05:09:35,Delhivery,25.5
9316,9316,2024-01-17 21:49:03,2024-01-21 21:49:03,XpressBees,168.2
9317,9317,2024-01-08 06:26:11,2024-01-12 06:26:11,DTDC,181.88
9318,9318,2024-05-14 23:53:47,2024-05-19 23:53:47,BlueDart,193.53
9319,9319,2024-12-06 04:54:44,2024-12-10 04:54:44,DTDC,149.61
9320,9320,2024-12-25 19:54:53,2024-12-26 19:54:53,XpressBees,108.46
9321,9321,2024-04-13 13:01:56,2024-04-19 13:01:56,Delhivery,60.43
9322,9322,2025-03-17 01:12:26,2025-03-21 01:12:26,XpressBees,124.43
9323,9323,2025-04-02 22:22:44,2025-04-05 22:22:44,BlueDart,89.94
9324,9324,2024-06-16 16:53:04,2024-06-17 16:53:04,EcomExpress,193.39
9325,9325,2024-08-21 16:36:25,2024-08-22 16:36:25,EcomExpress,159.22
9326,9326,2024-12-05 16:46:26,2024-12-12 16:46:26,XpressBees,49.37
9327,9327,2024-12-05 20:49:00,2024-12-07 20:49:00,BlueDart,104.99
9328,9328,2024-02-20 03:03:05,2024-02-26 03:03:05,DTDC,40.28
9329,9329,2024-11-16 21:49:10,2024-11-20 21:49:10,XpressBees,61.09
9330,9330,2025-09-01 12:44:47,2025-09-02 12:44:47,EcomExpress,32.71
9331,9331,2025-02-05 02:16:56,2025-02-06 02:16:56,EcomExpress,136.68
9332,9332,2024-10-02 18:37:42,2024-10-07 18:37:42,EcomExpress,56.49
9333,9333,2024-05-12 03:58:31,2024-05-19 03:58:31,XpressBees,155.83
9334,9334,2024-07-23 03:11:34,2024-07-28 03:11:34,BlueDart,33.51
9335,9335,2024-07-06 14:30:24,2024-07-09 14:30:24,DTDC,120.82
9336,9336,2024-09-12 04:52:17,2024-09-19 04:52:17,DTDC,162.67
9337,9337,2025-08-07 10:30:24,2025-08-13 10:30:24,XpressBees,144.69
9338,9338,2025-03-10 21:06:33,2025-03-16 21:06:33,DTDC,39.59
9339,9339,2024-05-07 14:02:10,2024-05-14 14:02:10,BlueDart,37.6
9340,9340,2024-06-05 09:52:42,2024-06-06 09:52:42,Delhivery,86.44
9341,9341,2024-08-23 23:35:33,2024-08-30 23:35:33,BlueDart,166.62
9342,9342,2024-01-25 16:26:10,2024-01-26 16:26:10,EcomExpress,134.27
9343,9343,2024-03-25 19:18:00,2024-03-27 19:18:00,XpressBees,95.53
9344,9344,2024-12-01 01:54:23,2024-12-07 01:54:23,EcomExpress,57.42
9345,9345,2025-08-25 07:12:35,2025-08-27 07:12:35,EcomExpress,115.17
9346,9346,2025-06-07 11:47:43,2025-06-09 11:47:43,XpressBees,78.16
9347,9347,2025-06-09 09:48:27,2025-06-10 09:48:27,XpressBees,141.84
9348,9348,2024-10-31 14:13:24,2024-11-01 14:13:24,XpressBees,128.51
9349,9349,2024-03-07 03:58:44,2024-03-11 03:58:44,BlueDart,109.81
9350,9350,2025-05-31 23:26:23,2025-06-05 23:26:23,BlueDart,165.21
9351,9351,2024-03-01 17:28:10,2024-03-08 17:28:10,DTDC,187.19
9352,9352,2025-03-25 14:46:45,2025-03-26 14:46:45,BlueDart,168.38
9353,9353,2025-01-03 13:02:59,2025-01-09 13:02:59,XpressBees,117.63
9354,9354,2025-03-31 06:09:57,2025-04-05 06:09:57,XpressBees,156.01
9355,9355,2024-03-06 20:58:54,2024-03-07 20:58:54,Delhivery,165.91
9356,9356,2024-01-17 11:43:14,2024-01-23 11:43:14,BlueDart,150.39
9357,9357,2024-10-27 22:01:54,2024-11-01 22:01:54,DTDC,46.31
9358,9358,2024-08-21 01:35:32,2024-08-27 01:35:32,DTDC,84.99
9359,9359,2024-11-16 16:38:33,2024-11-19 16:38:33,Delhivery,138.17
9360,9360,2025-05-28 18:21:40,2025-05-30 18:21:40,EcomExpress,65.0
9361,9361,2024-07-15 22:42:48,2024-07-20 22:42:48,BlueDart,83.12
9362,9362,2024-03-02 02:42:05,2024-03-04 02:42:05,DTDC,162.59
9363,9363,2024-03-31 13:49:52,2024-04-05 13:49:52,BlueDart,194.95
9364,9364,2024-09-19 12:01:03,2024-09-20 12:01:03,DTDC,70.38
9365,9365,2025-06-14 20:18:02,2025-06-15 20:18:02,BlueDart,92.16
9366,9366,2024-03-10 23:36:23,2024-03-14 23:36:23,Delhivery,81.09
9367,9367,2025-04-20 09:39:22,2025-04-22 09:39:22,DTDC,129.36
9368,9368,2024-08-18 23:03:20,2024-08-20 23:03:20,BlueDart,190.31
9369,9369,2024-11-30 11:07:58,2024-12-04 11:07:58,DTDC,49.62
9370,9370,2024-01-27 17:38:46,2024-02-03 17:38:46,BlueDart,150.8
9371,9371,2025-07-16 20:49:25,2025-07-23 20:49:25,DTDC,156.78
9372,9372,2024-10-10 06:01:27,2024-10-15 06:01:27,DTDC,194.44
9373,9373,2025-07-17 14:41:53,2025-07-24 14:41:53,DTDC,69.75
9374,9374,2024-11-01 16:04:28,2024-11-05 16:04:28,DTDC,123.07
9375,9375,2025-07-27 23:56:50,2025-08-01 23:56:50,XpressBees,62.16
9376,9376,2024-10-13 22:48:31,2024-10-14 22:48:31,DTDC,58.04
9377,9377,2024-07-21 03:22:55,2024-07-22 03:22:55,EcomExpress,96.68
9378,9378,2024-02-18 04:40:02,2024-02-22 04:40:02,DTDC,27.86
9379,9379,2024-02-13 19:44:25,2024-02-16 19:44:25,Delhivery,109.92
9380,9380,2025-03-04 05:35:37,2025-03-11 05:35:37,BlueDart,86.27
9381,9381,2025-07-13 08:54:02,2025-07-20 08:54:02,EcomExpress,137.93
9382,9382,2024-08-01 02:43:13,2024-08-03 02:43:13,Delhivery,172.05
9383,9383,2024-04-12 01:40:03,2024-04-17 01:40:03,Delhivery,78.56
9384,9384,2024-08-19 06:54:44,2024-08-21 06:54:44,BlueDart,155.85
9385,9385,2024-04-22 00:23:23,2024-04-27 00:23:23,Delhivery,169.43
9386,9386,2025-06-28 07:07:02,2025-07-04 07:07:02,BlueDart,118.42
9387,9387,2025-04-09 00:12:16,2025-04-13 00:12:16,DTDC,162.69
9388,9388,2024-11-05 06:32:45,2024-11-06 06:32:45,XpressBees,76.62
9389,9389,2024-02-10 10:48:40,2024-02-16 10:48:40,DTDC,161.42
9390,9390,2025-01-20 09:16:20,2025-01-21 09:16:20,BlueDart,58.24
9391,9391,2024-07-30 02:51:42,2024-08-05 02:51:42,BlueDart,95.74
9392,9392,2025-07-31 16:19:17,2025-08-01 16:19:17,EcomExpress,102.02
9393,9393,2024-03-09 09:35:49,2024-03-15 09:35:49,BlueDart,104.44
9394,9394,2025-02-16 04:14:40,2025-02-18 04:14:40,XpressBees,172.68
9395,9395,2024-09-08 00:00:08,2024-09-12 00:00:08,BlueDart,80.83
9396,9396,2024-08-01 19:46:20,2024-08-03 19:46:20,XpressBees,95.65
9397,9397,2025-05-03 08:19:04,2025-05-06 08:19:04,BlueDart,26.72
9398,9398,2024-09-05 00:45:34,2024-09-10 00:45:34,EcomExpress,183.7
9399,9399,2025-06-13 02:37:53,2025-06-16 02:37:53,XpressBees,82.38
9400,9400,2024-10-11 06:17:40,2024-10-12 06:17:40,BlueDart,75.85
9401,9401,2025-03-17 00:10:38,2025-03-24 00:10:38,XpressBees,84.54
9402,9402,2025-04-21 02:38:33,2025-04-23 02:38:33,DTDC,108.57
9403,9403,2024-09-30 13:20:50,2024-10-06 13:20:50,XpressBees,25.59
9404,9404,2024-12-30 04:12:17,2025-01-04 04:12:17,XpressBees,125.79
9405,9405,2024-12-22 23:43:09,2024-12-28 23:43:09,XpressBees,181.42
9406,9406,2025-01-13 05:18:46,2025-01-18 05:18:46,EcomExpress,23.17
9407,9407,2025-08-12 10:52:33,2025-08-15 10:52:33,XpressBees,120.12
9408,9408,2024-06-17 00:33:13,2024-06-21 00:33:13,DTDC,148.27
9409,9409,2024-07-21 08:31:00,2024-07-28 08:31:00,XpressBees,79.16
9410,9410,2024-05-03 16:15:43,2024-05-05 16:15:43,XpressBees,114.5
9411,9411,2025-03-04 06:06:30,2025-03-09 06:06:30,Delhivery,85.37
9412,9412,2024-08-11 00:07:19,2024-08-17 00:07:19,EcomExpress,79.25
9413,9413,2025-05-31 18:39:00,2025-06-05 18:39:00,DTDC,45.34
9414,9414,2025-06-03 13:16:53,2025-06-10 13:16:53,BlueDart,30.62
9415,9415,2024-11-12 23:03:17,2024-11-15 23:03:17,XpressBees,87.83
9416,9416,2024-10-08 21:03:07,2024-10-10 21:03:07,EcomExpress,118.56
9417,9417,2024-08-01 07:49:30,2024-08-03 07:49:30,DTDC,62.6
9418,9418,2024-09-27 20:34:37,2024-09-29 20:34:37,DTDC,23.06
9419,9419,2024-11-14 20:17:33,2024-11-18 20:17:33,Delhivery,44.88
9420,9420,2025-01-22 19:48:51,2025-01-29 19:48:51,XpressBees,115.33
9421,9421,2025-04-23 20:01:18,2025-04-27 20:01:18,BlueDart,155.48
9422,9422,2024-10-09 18:05:12,2024-10-16 18:05:12,BlueDart,39.07
9423,9423,2025-02-12 04:07:55,2025-02-15 04:07:55,Delhivery,193.28
9424,9424,2024-03-31 11:29:18,2024-04-03 11:29:18,EcomExpress,115.65
9425,9425,2025-01-26 08:50:38,2025-02-02 08:50:38,DTDC,108.55
9426,9426,2024-10-20 23:23:56,2024-10-24 23:23:56,BlueDart,124.95
9427,9427,2024-06-15 09:40:15,2024-06-20 09:40:15,DTDC,64.97
9428,9428,2024-06-25 14:36:06,2024-06-27 14:36:06,BlueDart,87.5
9429,9429,2025-05-27 09:56:42,2025-05-30 09:56:42,XpressBees,199.57
9430,9430,2025-08-04 01:17:26,2025-08-09 01:17:26,DTDC,130.97
9431,9431,2024-10-07 23:39:29,2024-10-13 23:39:29,BlueDart,91.73
9432,9432,2024-04-08 10:28:24,2024-04-09 10:28:24,Delhivery,26.89
9433,9433,2024-04-02 05:43:35,2024-04-08 05:43:35,XpressBees,69.17
9434,9434,2024-02-08 00:39:32,2024-02-14 00:39:32,DTDC,122.78
9435,9435,2024-11-15 07:25:21,2024-11-22 07:25:21,EcomExpress,124.5
9436,9436,2024-07-03 17:07:41,2024-07-04 17:07:41,DTDC,93.91
9437,9437,2024-12-10 13:29:44,2024-12-13 13:29:44,DTDC,154.52
9438,9438,2025-01-15 14:17:50,2025-01-20 14:17:50,BlueDart,139.94
9439,9439,2024-06-14 10:48:03,2024-06-16 10:48:03,Delhivery,110.38
9440,9440,2025-02-14 14:33:02,2025-02-15 14:33:02,Delhivery,139.49
9441,9441,2025-01-10 11:34:29,2025-01-12 11:34:29,XpressBees,66.51
9442,9442,2025-06-03 14:09:21,2025-06-06 14:09:21,DTDC,124.36
9443,9443,2025-02-28 17:42:24,2025-03-07 17:42:24,Delhivery,77.23
9444,9444,2024-02-09 11:20:13,2024-02-15 11:20:13,DTDC,77.62
9445,9445,2024-03-19 06:19:51,2024-03-20 06:19:51,XpressBees,119.39
9446,9446,2024-07-26 20:31:29,2024-07-28 20:31:29,EcomExpress,102.29
9447,9447,2025-06-28 01:49:24,2025-07-02 01:49:24,XpressBees,31.79
9448,9448,2025-06-23 20:00:31,2025-06-24 20:00:31,DTDC,198.44
9449,9449,2024-02-23 09:31:38,2024-02-25 09:31:38,DTDC,173.87
9450,9450,2024-08-21 13:23:10,2024-08-25 13:23:10,DTDC,118.08
9451,9451,2024-12-03 15:20:47,2024-12-04 15:20:47,Delhivery,144.48
9452,9452,2024-12-29 20:41:29,2025-01-03 20:41:29,EcomExpress,140.27
9453,9453,2024-02-05 08:59:15,2024-02-06 08:59:15,EcomExpress,136.06
9454,9454,2025-01-17 03:36:17,2025-01-22 03:36:17,XpressBees,130.39
9455,9455,2024-04-27 07:39:22,2024-05-03 07:39:22,EcomExpress,106.39
9456,9456,2024-10-02 06:12:27,2024-10-08 06:12:27,EcomExpress,56.47
9457,9457,2024-09-13 05:47:58,2024-09-20 05:47:58,EcomExpress,74.39
9458,9458,2025-03-15 05:20:43,2025-03-18 05:20:43,BlueDart,54.4
9459,9459,2024-09-24 06:19:29,2024-09-30 06:19:29,DTDC,191.96
9460,9460,2025-03-19 02:02:20,2025-03-21 02:02:20,XpressBees,178.67
9461,9461,2025-06-02 21:55:46,2025-06-05 21:55:46,XpressBees,126.58
9462,9462,2024-11-06 07:36:07,2024-11-09 07:36:07,EcomExpress,22.35
9463,9463,2025-06-16 17:24:59,2025-06-21 17:24:59,Delhivery,70.02
9464,9464,2025-02-01 10:22:58,2025-02-05 10:22:58,Delhivery,161.19
9465,9465,2024-04-21 04:39:41,2024-04-27 04:39:41,BlueDart,166.58
9466,9466,2024-09-07 00:42:01,2024-09-12 00:42:01,EcomExpress,31.49
9467,9467,2024-08-02 09:51:14,2024-08-04 09:51:14,XpressBees,66.14
9468,9468,2025-06-15 02:26:52,2025-06-16 02:26:52,BlueDart,128.57
9469,9469,2024-10-06 23:56:14,2024-10-13 23:56:14,DTDC,72.0
9470,9470,2024-01-16 07:16:04,2024-01-19 07:16:04,EcomExpress,45.59
9471,9471,2024-10-15 03:09:50,2024-10-21 03:09:50,DTDC,33.44
9472,9472,2024-12-13 21:48:20,2024-12-14 21:48:20,Delhivery,90.65
9473,9473,2025-04-09 09:33:01,2025-04-12 09:33:01,EcomExpress,128.78
9474,9474,2024-08-07 07:37:21,2024-08-13 07:37:21,XpressBees,87.44
9475,9475,2025-03-01 14:56:32,2025-03-07 14:56:32,DTDC,79.22
9476,9476,2025-01-02 06:47:00,2025-01-08 06:47:00,BlueDart,92.53
9477,9477,2025-08-07 11:21:09,2025-08-14 11:21:09,XpressBees,69.92
9478,9478,2024-09-23 17:35:37,2024-09-27 17:35:37,XpressBees,131.23
9479,9479,2025-03-05 16:16:07,2025-03-12 16:16:07,DTDC,28.73
9480,9480,2025-07-26 14:21:24,2025-07-29 14:21:24,EcomExpress,138.07
9481,9481,2024-11-21 22:25:38,2024-11-22 22:25:38,BlueDart,161.51
9482,9482,2024-07-18 10:08:48,2024-07-24 10:08:48,EcomExpress,199.56
9483,9483,2025-03-22 15:13:41,2025-03-24 15:13:41,DTDC,179.31
9484,9484,2025-04-24 03:54:17,2025-04-29 03:54:17,XpressBees,158.98
9485,9485,2024-03-25 19:56:46,2024-03-27 19:56:46,DTDC,126.55
9486,9486,2025-01-18 04:01:54,2025-01-25 04:01:54,EcomExpress,61.88
9487,9487,2025-06-23 13:01:27,2025-06-24 13:01:27,Delhivery,44.92
9488,9488,2024-03-28 03:51:15,2024-03-30 03:51:15,EcomExpress,123.16
9489,9489,2025-05-12 21:00:01,2025-05-13 21:00:01,DTDC,99.45
9490,9490,2024-06-09 19:03:09,2024-06-13 19:03:09,EcomExpress,126.76
9491,9491,2024-10-29 17:25:17,2024-11-01 17:25:17,BlueDart,74.84
9492,9492,2024-12-22 18:43:58,2024-12-28 18:43:58,XpressBees,119.49
9493,9493,2024-10-20 01:09:05,2024-10-22 01:09:05,Delhivery,116.5
9494,9494,2024-08-14 08:33:13,2024-08-17 08:33:13,DTDC,142.49
9495,9495,2024-09-30 02:23:49,2024-10-03 02:23:49,BlueDart,72.84
9496,9496,2024-11-16 03:41:28,2024-11-20 03:41:28,EcomExpress,41.41
9497,9497,2024-03-11 07:35:16,2024-03-15 07:35:16,EcomExpress,160.92
9498,9498,2024-04-03 13:52:55,2024-04-07 13:52:55,EcomExpress,69.03
9499,9499,2025-06-09 19:49:13,2025-06-14 19:49:13,XpressBees,128.44
9500,9500,2025-08-02 23:34:04,2025-08-07 23:34:04,BlueDart,105.03
9501,9501,2024-04-27 04:13:47,2024-05-03 04:13:47,XpressBees,100.75
9502,9502,2024-08-13 18:29:38,2024-08-18 18:29:38,XpressBees,153.62
9503,9503,2025-05-14 16:02:18,2025-05-21 16:02:18,Delhivery,119.24
9504,9504,2025-01-27 06:06:11,2025-01-29 06:06:11,DTDC,195.61
9505,9505,2025-04-28 14:27:38,2025-04-29 14:27:38,BlueDart,190.09
9506,9506,2025-08-16 00:57:35,2025-08-17 00:57:35,DTDC,115.55
9507,9507,2024-06-09 08:02:07,2024-06-14 08:02:07,XpressBees,67.19
9508,9508,2025-01-14 09:09:05,2025-01-21 09:09:05,EcomExpress,140.65
9509,9509,2024-12-01 14:50:03,2024-12-04 14:50:03,Delhivery,187.23
9510,9510,2024-02-28 18:33:07,2024-02-29 18:33:07,EcomExpress,94.0
9511,9511,2025-07-06 01:41:23,2025-07-09 01:41:23,EcomExpress,71.17
9512,9512,2024-04-04 13:32:23,2024-04-05 13:32:23,BlueDart,171.79
9513,9513,2024-09-20 03:01:29,2024-09-24 03:01:29,Delhivery,37.1
9514,9514,2025-06-06 04:11:22,2025-06-09 04:11:22,EcomExpress,135.09
9515,9515,2024-09-20 16:02:27,2024-09-21 16:02:27,DTDC,166.92
9516,9516,2025-02-10 16:02:10,2025-02-13 16:02:10,EcomExpress,108.17
9517,9517,2025-03-24 23:08:48,2025-03-28 23:08:48,EcomExpress,86.69
9518,9518,2024-08-29 16:54:59,2024-09-02 16:54:59,EcomExpress,164.69
9519,9519,2025-04-20 20:33:09,2025-04-23 20:33:09,DTDC,59.34
9520,9520,2024-10-26 09:06:04,2024-11-02 09:06:04,XpressBees,130.12
9521,9521,2025-09-02 08:41:34,2025-09-09 08:41:34,Delhivery,166.07
9522,9522,2025-03-06 22:19:36,2025-03-09 22:19:36,EcomExpress,74.15
9523,9523,2025-06-04 00:31:15,2025-06-11 00:31:15,BlueDart,155.33
9524,9524,2025-06-26 09:08:37,2025-07-03 09:08:37,DTDC,138.69
9525,9525,2025-08-19 15:33:14,2025-08-20 15:33:14,Delhivery,63.45
9526,9526,2024-04-28 14:02:08,2024-04-29 14:02:08,Delhivery,87.44
9527,9527,2024-05-01 07:52:15,2024-05-05 07:52:15,Delhivery,129.74
9528,9528,2025-08-04 03:54:19,2025-08-10 03:54:19,DTDC,167.89
9529,9529,2025-03-12 22:31:04,2025-03-15 22:31:04,EcomExpress,130.87
9530,9530,2025-02-22 17:11:05,2025-02-23 17:11:05,Delhivery,70.67
9531,9531,2024-11-05 00:12:34,2024-11-08 00:12:34,XpressBees,170.33
9532,9532,2025-01-25 04:12:43,2025-02-01 04:12:43,Delhivery,115.89
9533,9533,2025-07-10 06:28:31,2025-07-14 06:28:31,EcomExpress,195.13
9534,9534,2024-12-02 14:37:12,2024-12-07 14:37:12,XpressBees,194.9
9535,9535,2025-07-28 17:23:23,2025-08-02 17:23:23,EcomExpress,122.62
9536,9536,2024-02-13 04:56:50,2024-02-18 04:56:50,EcomExpress,87.89
9537,9537,2024-05-13 10:35:00,2024-05-20 10:35:00,BlueDart,56.97
9538,9538,2024-04-29 03:00:23,2024-05-04 03:00:23,EcomExpress,134.76
9539,9539,2025-06-15 15:34:16,2025-06-16 15:34:16,DTDC,151.48
9540,9540,2025-06-27 16:25:46,2025-07-04 16:25:46,Delhivery,85.54
9541,9541,2024-05-22 13:22:41,2024-05-28 13:22:41,EcomExpress,164.55
9542,9542,2024-09-24 21:12:32,2024-09-27 21:12:32,BlueDart,103.84
9543,9543,2024-10-30 19:21:52,2024-11-02 19:21:52,EcomExpress,146.02
9544,9544,2024-09-22 22:51:46,2024-09-24 22:51:46,BlueDart,126.44
9545,9545,2024-11-12 20:06:22,2024-11-15 20:06:22,DTDC,33.95
9546,9546,2024-12-01 06:09:27,2024-12-07 06:09:27,Delhivery,152.55
9547,9547,2025-04-30 22:05:27,2025-05-01 22:05:27,XpressBees,91.19
9548,9548,2024-09-21 19:35:30,2024-09-23 19:35:30,BlueDart,141.95
9549,9549,2024-10-22 12:04:06,2024-10-29 12:04:06,DTDC,134.12
9550,9550,2024-07-13 00:56:47,2024-07-18 00:56:47,BlueDart,89.85
9551,9551,2024-01-29 06:47:48,2024-02-03 06:47:48,EcomExpress,181.88
9552,9552,2024-06-10 11:51:01,2024-06-15 11:51:01,EcomExpress,102.73
9553,9553,2024-09-26 18:30:16,2024-10-03 18:30:16,BlueDart,154.34
9554,9554,2025-03-14 08:24:29,2025-03-16 08:24:29,Delhivery,194.15
9555,9555,2024-01-19 13:44:39,2024-01-23 13:44:39,BlueDart,97.31
9556,9556,2024-12-19 17:33:23,2024-12-22 17:33:23,Delhivery,90.76
9557,9557,2025-01-21 22:18:36,2025-01-28 22:18:36,BlueDart,183.02
9558,9558,2024-09-22 00:07:35,2024-09-29 00:07:35,DTDC,36.45
9559,9559,2024-03-15 00:14:20,2024-03-17 00:14:20,BlueDart,107.75
9560,9560,2024-06-24 06:59:25,2024-06-27 06:59:25,Delhivery,89.42
9561,9561,2024-09-26 14:59:51,2024-10-03 14:59:51,EcomExpress,168.85
9562,9562,2024-04-10 03:30:50,2024-04-16 03:30:50,BlueDart,196.9
9563,9563,2024-09-12 10:46:22,2024-09-13 10:46:22,DTDC,99.16
